Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pressBack(),,,,2023-08-14 15:33:41,2023-08-14 15:33:42,0.432s,PASSED
pressBack(),,,,2023-08-14 15:33:42,2023-08-14 15:33:42,0.683s,PASSED
,,,,,,,
Test Cases/Data Report/Patient (PDF) report with date range,,,,2023-08-14 15:33:42,2023-08-14 15:34:02,19.511s,PASSED
"scrollToText(""MRN: 11ui"")",,,,2023-08-14 15:33:44,2023-08-14 15:33:45,1.026s,PASSED
"tap(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.TextView - MRN 11ui""), 30)",,,,2023-08-14 15:33:45,2023-08-14 15:33:45,0.541s,PASSED
"tap(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.ImageView - Menu""), 30)",,,,2023-08-14 15:33:45,2023-08-14 15:33:49,3.298s,PASSED
"verifyElementText(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.TextView - Generate Report""), ""Generate Report"")",,,,2023-08-14 15:33:49,2023-08-14 15:33:50,0.976s,PASSED
"tap(findTestObject(""Data Report/Patient (PDF) Report/android.widget.TextView - Generate Report""), 30)",,,,2023-08-14 15:33:50,2023-08-14 15:33:50,0.426s,PASSED
"tap(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.TextView - Date Range""), 0)",,,,2023-08-14 15:33:50,2023-08-14 15:33:51,1.552s,PASSED
"tap(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.TextView - Wounds""), 0)",,,,2023-08-14 15:33:52,2023-08-14 15:33:52,0.997s,PASSED
"verifyElementText(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.TextView - Generate""), ""Generate"")",,,,2023-08-14 15:33:52,2023-08-14 15:33:53,0.990s,PASSED
"tap(findTestObject(""Data Report/Patient (PDF) Report/android.widget.TextView - Generate""), 30)",,,,2023-08-14 15:33:53,2023-08-14 15:33:54,0.941s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-08-14 15:33:54,2023-08-14 15:33:59,5.016s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Data Report/Patient (PDF) Report/android.widget.RelativeLayout""), 30)",,,,2023-08-14 15:33:59,2023-08-14 15:34:00,0.377s,PASSED
pressBack(),,,,2023-08-14 15:34:00,2023-08-14 15:34:01,0.897s,PASSED
pressBack(),,,,2023-08-14 15:34:01,2023-08-14 15:34:01,0.450s,PASSED
pressBack(),,,,2023-08-14 15:34:01,2023-08-14 15:34:02,0.654s,PASSED
