Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-13 18:19:56,2023-08-13 18:19:58,1.496s,PASSED
,,,,,,,
Test Cases/Wound Management/Edit Wound,,,,2023-08-13 18:19:58,2023-08-13 18:20:25,27.668s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - Search by Name, MRN""), ""86ui"", 30)",,,,2023-08-13 18:19:59,2023-08-13 18:20:01,1.909s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:20:01,2023-08-13 18:20:02,1.318s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-13 18:20:02,2023-08-13 18:20:03,1.017s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup""), 30)",,,,2023-08-13 18:20:03,2023-08-13 18:20:04,1.266s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:20:04,2023-08-13 18:20:06,2.072s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:20:06,2023-08-13 18:20:07,0.464s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.ImageView - menu""), 30)",,,,2023-08-13 18:20:07,2023-08-13 18:20:10,2.865s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Edit wound""), 30)",,,,2023-08-13 18:20:10,2023-08-13 18:20:11,1.270s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - secondary wound type""), 30)",,,,2023-08-13 18:20:11,2023-08-13 18:20:12,1.406s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Stage III""), 30)",,,,2023-08-13 18:20:12,2023-08-13 18:20:13,1.008s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - facility acquired wound""), 30)",,,,2023-08-13 18:20:13,2023-08-13 18:20:15,1.121s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Next""), 30)",,,,2023-08-13 18:20:15,2023-08-13 18:20:16,0.915s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Additional description (Optional)""), 30)",,,,2023-08-13 18:20:16,2023-08-13 18:20:16,0.951s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - description""), ""Test Description"", 30)",,,,2023-08-13 18:20:16,2023-08-13 18:20:18,1.336s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - OK""), 30)",,,,2023-08-13 18:20:18,2023-08-13 18:20:18,0.632s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Save""), 30)",,,,2023-08-13 18:20:18,2023-08-13 18:20:19,0.948s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Test Description""), ""Test Description"")",,,,2023-08-13 18:20:19,2023-08-13 18:20:23,3.773s,PASSED
pressBack(),,,,2023-08-13 18:20:23,2023-08-13 18:20:24,0.518s,PASSED
pressBack(),,,,2023-08-13 18:20:24,2023-08-13 18:20:25,0.811s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-13 18:20:25,2023-08-13 18:20:25,0.803s,PASSED
,,,,,,,
Test Cases/Wound Management/Change wound Statues,,,,2023-08-13 18:20:25,2023-08-13 18:20:46,21.136s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.EditText - Search by Name, MRN""), ""87ui"", 30)",,,,2023-08-13 18:20:27,2023-08-13 18:20:30,2.768s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:20:30,2023-08-13 18:20:31,1.143s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-13 18:20:31,2023-08-13 18:20:32,1.041s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:20:32,2023-08-13 18:20:33,1.349s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:20:33,2023-08-13 18:20:35,2.038s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:20:35,2023-08-13 18:20:36,0.467s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - wound statues""), 30)",,,,2023-08-13 18:20:36,2023-08-13 18:20:41,5.387s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Healed""), ""Healed"")",,,,2023-08-13 18:20:41,2023-08-13 18:20:42,1.202s,PASSED
"tap(findTestObject(""Wound Management/Change wound statues/android.widget.TextView - Healed""), 30)",,,,2023-08-13 18:20:42,2023-08-13 18:20:43,0.396s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Healed (1)""), ""Healed"")",,,,2023-08-13 18:20:43,2023-08-13 18:20:44,1.594s,PASSED
pressBack(),,,,2023-08-13 18:20:44,2023-08-13 18:20:45,0.415s,PASSED
pressBack(),,,,2023-08-13 18:20:45,2023-08-13 18:20:45,0.693s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.ImageView""), 30)",,,,2023-08-13 18:20:45,2023-08-13 18:20:46,1.164s,PASSED
,,,,,,,
Test Cases/Wound Management/Lock Wound,,,,2023-08-13 18:20:46,2023-08-13 18:21:11,24.270s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.EditText - Search by Name, MRN""), ""89ui"", 30)",,,,2023-08-13 18:20:48,2023-08-13 18:20:51,2.847s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:20:51,2023-08-13 18:20:52,1.156s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-13 18:20:52,2023-08-13 18:20:53,1.367s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:20:53,2023-08-13 18:20:54,1.145s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:20:54,2023-08-13 18:20:55,0.591s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:20:55,2023-08-13 18:20:57,2.240s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:20:57,2023-08-13 18:20:58,0.545s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - menu""), 30)",,,,2023-08-13 18:20:58,2023-08-13 18:21:01,3.167s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Lock wound""), 30)",,,,2023-08-13 18:21:01,2023-08-13 18:21:02,1.235s,PASSED
pressBack(),,,,2023-08-13 18:21:02,2023-08-13 18:21:04,2.297s,PASSED
delay(5),,,,2023-08-13 18:21:04,2023-08-13 18:21:09,5.008s,PASSED
pressBack(),,,,2023-08-13 18:21:09,2023-08-13 18:21:10,0.470s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-13 18:21:10,2023-08-13 18:21:11,0.798s,PASSED
,,,,,,,
Test Cases/Wound Management/Unlock Wound,,,,2023-08-13 18:21:11,2023-08-13 18:21:31,19.906s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.EditText - Search by Name, MRN""), ""90ui"", 30)",,,,2023-08-13 18:21:12,2023-08-13 18:21:14,2.361s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:21:14,2023-08-13 18:21:16,1.137s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-13 18:21:16,2023-08-13 18:21:17,1.018s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:21:17,2023-08-13 18:21:18,1.195s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:21:18,2023-08-13 18:21:18,0.440s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:21:18,2023-08-13 18:21:20,2.005s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:21:20,2023-08-13 18:21:21,0.547s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.ImageView - menu""), 30)",,,,2023-08-13 18:21:21,2023-08-13 18:21:24,3.502s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.TextView - Unlock wound""), ""Unlock wound"")",,,,2023-08-13 18:21:24,2023-08-13 18:21:25,1.206s,PASSED
"tap(findTestObject(""Wound Management/Unlock wound/android.widget.TextView - Unlock wound""), 30)",,,,2023-08-13 18:21:25,2023-08-13 18:21:26,0.483s,PASSED
pressBack(),,,,2023-08-13 18:21:26,2023-08-13 18:21:28,2.250s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:21:28,2023-08-13 18:21:29,1.195s,PASSED
pressBack(),,,,2023-08-13 18:21:29,2023-08-13 18:21:30,0.480s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.ImageView - x""), 30)",,,,2023-08-13 18:21:30,2023-08-13 18:21:31,0.805s,PASSED
,,,,,,,
Test Cases/Wound Management/Wound List,,,,2023-08-13 18:21:31,2023-08-13 18:22:21,50.339s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.EditText - Search by Name, MRN""), ""92ui"", 30)",,,,2023-08-13 18:21:32,2023-08-13 18:21:35,2.505s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:21:35,2023-08-13 18:21:36,1.162s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-13 18:21:36,2023-08-13 18:21:37,1.022s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - patient""), 30)",,,,2023-08-13 18:21:37,2023-08-13 18:21:38,1.347s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - 92ui""), ""92ui"")",,,,2023-08-13 18:21:38,2023-08-13 18:21:40,2.276s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Male""), ""Male"")",,,,2023-08-13 18:21:40,2023-08-13 18:21:41,0.459s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - 09091990""), ""09/09/1990"")",,,,2023-08-13 18:21:41,2023-08-13 18:21:41,0.464s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - 32""), ""32"")",,,,2023-08-13 18:21:41,2023-08-13 18:21:42,0.421s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Active""), ""Active"")",,,,2023-08-13 18:21:42,2023-08-13 18:21:42,0.436s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - No""), ""No"")",,,,2023-08-13 18:21:42,2023-08-13 18:21:43,0.419s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound, List""), ""Wound, List"")",,,,2023-08-13 18:21:43,2023-08-13 18:21:43,0.446s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - wound2""), 30)",,,,2023-08-13 18:21:43,2023-08-13 18:21:44,0.409s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound 2 Pressure Injury""), ""Wound 2: Pressure Injury"")",,,,2023-08-13 18:21:44,2023-08-13 18:21:44,0.508s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - General""), ""General"")",,,,2023-08-13 18:21:44,2023-08-13 18:21:44,0.410s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - wound1""), 30)",,,,2023-08-13 18:21:44,2023-08-13 18:21:45,0.428s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound 1 Trauma""), ""Wound 1: Trauma"")",,,,2023-08-13 18:21:45,2023-08-13 18:21:45,0.466s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - HeadNeck, Front""), ""Head/Neck, Front"")",,,,2023-08-13 18:21:45,2023-08-13 18:21:46,0.446s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Test description""), ""Test description"")",,,,2023-08-13 18:21:46,2023-08-13 18:21:46,0.452s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - wound3 (1)""), 30)",,,,2023-08-13 18:21:46,2023-08-13 18:21:47,0.421s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound 3 Pressure Injury (1)""), ""Wound 3: Pressure Injury"")",,,,2023-08-13 18:21:47,2023-08-13 18:22:17,30.321s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.ImageView - menu""), 30)",,,,2023-08-13 18:22:17,2023-08-13 18:22:17,0.510s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Generate Report""), ""Generate Report"")",,,,2023-08-13 18:22:17,2023-08-13 18:22:19,1.047s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Edit patient""), ""Edit patient"")",,,,2023-08-13 18:22:19,2023-08-13 18:22:19,0.391s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Freeze patient""), ""Freeze patient"")",,,,2023-08-13 18:22:19,2023-08-13 18:22:19,0.377s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Delete patient""), ""Delete patient"")",,,,2023-08-13 18:22:19,2023-08-13 18:22:20,0.893s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Cancel""), ""Cancel"")",,,,2023-08-13 18:22:20,2023-08-13 18:22:21,0.405s,PASSED
"tap(findTestObject(""Wound Management/Wound List/android.widget.TextView - Cancel""), 30)",,,,2023-08-13 18:22:21,2023-08-13 18:22:21,0.428s,PASSED
,,,,,,,
Test Cases/Wound Management/Wound Summary,,,,2023-08-13 18:22:21,2023-08-13 18:24:39,2m - 17.915s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound Summary/android.view.ViewGroup - wound1""), 30)",,,,2023-08-13 18:22:23,2023-08-13 18:22:23,0.568s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Wound, List""), ""Wound, List"")",,,,2023-08-13 18:22:23,2023-08-13 18:22:27,3.481s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Wound 1 Trauma""), ""Wound 1: Trauma"")",,,,2023-08-13 18:22:27,2023-08-13 18:22:27,0.729s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Active""), ""Active"")",,,,2023-08-13 18:22:27,2023-08-13 18:22:28,0.696s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - 26072023""), ""26/07/2023"")",,,,2023-08-13 18:22:28,2023-08-13 18:22:29,0.800s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - HeadNeck, Front""), ""Head/Neck, Front"")",,,,2023-08-13 18:22:29,2023-08-13 18:22:29,0.640s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Test description""), ""Test description"")",,,,2023-08-13 18:22:29,2023-08-13 18:22:31,1.610s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - 3D""), ""3D"")",,,,2023-08-13 18:22:31,2023-08-13 18:22:32,1.083s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound Summary/android.view.ViewGroup""), 30)",,,,2023-08-13 18:22:32,2023-08-13 18:22:33,0.586s,PASSED
"verifyElementExist(findTestObject(""Wound Management/Wound Summary/android.widget.ImageView""), 30)",,,,2023-08-13 18:22:33,2023-08-13 18:22:33,0.566s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - 3D (1)""), ""3D"")",,,,2023-08-13 18:22:33,2023-08-13 18:22:34,0.602s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - WOUND SIZE""), ""WOUND SIZE"")",,,,2023-08-13 18:22:34,2023-08-13 18:22:35,0.592s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - COLOR COMPOSITION""), ""COLOR COMPOSITION"")",,,,2023-08-13 18:22:35,2023-08-13 18:22:35,0.578s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Summary""), ""Summary"")",,,,2023-08-13 18:22:35,2023-08-13 18:23:06,30.472s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Assessment""), ""Assessment"")",,,,2023-08-13 18:23:06,2023-08-13 18:23:36,30.467s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Treatment""), ""Treatment"")",,,,2023-08-13 18:23:36,2023-08-13 18:24:06,30.383s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Messaging""), ""Messaging"")",,,,2023-08-13 18:24:06,2023-08-13 18:24:37,30.327s,PASSED
pressBack(),,,,2023-08-13 18:24:37,2023-08-13 18:24:37,0.546s,PASSED
pressBack(),,,,2023-08-13 18:24:37,2023-08-13 18:24:38,0.809s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.ImageView - x""), 30)",,,,2023-08-13 18:24:38,2023-08-13 18:24:39,0.828s,PASSED
,,,,,,,
Test Cases/Wound Management/Delete Wound,,,,2023-08-13 18:24:39,2023-08-13 18:25:01,22.130s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.EditText - Search by Name, MRN""), ""91ui"", 30)",,,,2023-08-13 18:24:40,2023-08-13 18:24:43,2.518s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:24:43,2023-08-13 18:24:44,1.158s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-13 18:24:44,2023-08-13 18:24:45,1.018s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Delete Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:24:45,2023-08-13 18:24:46,1.286s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Delete Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-13 18:24:46,2023-08-13 18:24:47,0.518s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Delete Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-13 18:24:47,2023-08-13 18:24:49,2.113s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Delete Wound/android.view.ViewGroup - wound (1)""), 30)",,,,2023-08-13 18:24:49,2023-08-13 18:24:49,0.552s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.ImageView - menu""), 30)",,,,2023-08-13 18:24:49,2023-08-13 18:24:52,2.848s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.ImageView - menu""), 30)",,,,2023-08-13 18:24:52,2023-08-13 18:24:53,1.006s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.TextView - Delete wound""), ""Delete wound"")",,,,2023-08-13 18:24:53,2023-08-13 18:24:54,1.265s,PASSED
"tap(findTestObject(""Wound Management/Delete Wound/android.widget.TextView - Delete wound""), 30)",,,,2023-08-13 18:24:54,2023-08-13 18:24:55,0.506s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.TextView - Delete the selected wound All data, including all images and measurements, will be erased""), ""Delete the selected wound? All data, including all images and measurements, will be erased."")",,,,2023-08-13 18:24:55,2023-08-13 18:24:56,1.085s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.Button - CANCEL""), ""CANCEL"")",,,,2023-08-13 18:24:56,2023-08-13 18:24:57,1.109s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.Button - CONFIRM""), 30)",,,,2023-08-13 18:24:57,2023-08-13 18:24:58,0.405s,PASSED
"tap(findTestObject(""Wound Management/Delete Wound/android.widget.Button - CONFIRM""), 30)",,,,2023-08-13 18:24:58,2023-08-13 18:24:58,0.482s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.TextView - Click  above to add a wound""), ""Click ""+"" above to add a wound"")",,,,2023-08-13 18:24:58,2023-08-13 18:25:00,1.694s,PASSED
pressBack(),,,,2023-08-13 18:25:00,2023-08-13 18:25:00,0.530s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Delete Wound/android.widget.ImageView - x""), 30)",,,,2023-08-13 18:25:00,2023-08-13 18:25:01,0.854s,PASSED
