Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-16 22:44:34,2023-08-16 22:44:39,4.793s,PASSED
,,,,,,,
Test Cases/User Managemenet/Logout,,,,2023-08-16 22:44:39,2023-08-16 22:44:45,5.469s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.ImageView - menu""), 0)",,,,2023-08-16 22:44:40,2023-08-16 22:44:40,0.391s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.TextView - Logout""), 0)",,,,2023-08-16 22:44:40,2023-08-16 22:44:42,1.728s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.Button - CONFIRM""), 0)",,,,2023-08-16 22:44:42,2023-08-16 22:44:43,0.823s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Logout/android.widget.ImageView""), 0)",,,,2023-08-16 22:44:43,2023-08-16 22:44:45,1.688s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login as user with multiple sites,,,,2023-08-16 22:44:45,2023-08-16 22:46:51,2m - 5.981s,PASSED
"setText(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.EditText - username""), ""KatalonSite"", 30)",,,,2023-08-16 22:44:46,2023-08-16 22:44:47,1.013s,PASSED
"setText(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.EditText""), ""eKare123@"", 30)",,,,2023-08-16 22:44:47,2023-08-16 22:44:48,1.201s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - SIGN IN""), 30)",,,,2023-08-16 22:44:48,2023-08-16 22:44:49,0.763s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Katalon""), 30)",,,,2023-08-16 22:44:49,2023-08-16 22:44:50,1.952s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - add new patient""), 30)",,,,2023-08-16 22:44:50,2023-08-16 22:44:56,5.364s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.view.ViewGroup - patient""), 30)",,,,2023-08-16 22:44:56,2023-08-16 22:44:56,0.388s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - menu""), 30)",,,,2023-08-16 22:44:56,2023-08-16 22:44:59,2.879s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-16 22:44:59,2023-08-16 22:45:00,0.969s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Delete patient""), 30)",,,,2023-08-16 22:45:00,2023-08-16 22:45:00,0.234s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Cancel""), 30)",,,,2023-08-16 22:45:00,2023-08-16 22:45:01,0.315s,PASSED
pressBack(),,,,2023-08-16 22:45:01,2023-08-16 22:45:02,1.079s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-16 22:45:02,2023-08-16 22:45:03,0.844s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Site""), 30)",,,,2023-08-16 22:45:03,2023-08-16 22:45:04,1.712s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - site user""), 30)",,,,2023-08-16 22:45:04,2023-08-16 22:45:05,0.916s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.view.ViewGroup""), 30)",,,,2023-08-16 22:45:05,2023-08-16 22:45:12,7.101s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - menu""), 30)",,,,2023-08-16 22:45:12,2023-08-16 22:45:14,2.135s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Edit patient""), 30)",,,,2023-08-16 22:45:14,2023-08-16 22:45:15,0.943s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Delete patient""), 30)",,,,2023-08-16 22:45:15,2023-08-16 22:45:46,30.241s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-16 22:45:46,2023-08-16 22:46:16,30.164s,PASSED
"tap(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Cancel""), 30)",,,,2023-08-16 22:46:16,2023-08-16 22:46:16,0.289s,PASSED
pressBack(),,,,2023-08-16 22:46:16,2023-08-16 22:46:17,1.005s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-16 22:46:17,2023-08-16 22:46:18,0.903s,PASSED
"tap(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Site""), 30)",,,,2023-08-16 22:46:18,2023-08-16 22:46:20,1.627s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Test1""), 30)",,,,2023-08-16 22:46:20,2023-08-16 22:46:20,0.879s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - add new patient""), 30)",,,,2023-08-16 22:46:20,2023-08-16 22:46:51,30.245s,PASSED
,,,,,,,
Test Cases/User Managemenet/Auto-logout,,,,2023-08-16 22:46:51,2023-08-16 22:48:08,1m - 17.008s,PASSED
"tap(findTestObject(""User Management/Auto-Logout/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-16 22:46:51,2023-08-16 22:46:52,0.314s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - Settings""), 30)",,,,2023-08-16 22:46:52,2023-08-16 22:46:53,1.607s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - Logout time""), 30)",,,,2023-08-16 22:46:53,2023-08-16 22:46:55,1.651s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - 1 minutes""), 30)",,,,2023-08-16 22:46:55,2023-08-16 22:46:56,0.850s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.ImageView (1)""), 30)",,,,2023-08-16 22:46:56,2023-08-16 22:46:57,0.935s,PASSED
"delay(65, STOP_ON_FAILURE)",,,,2023-08-16 22:46:57,2023-08-16 22:48:02,1m - 5.023s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.ImageView (2)""), 30)",,,,2023-08-16 22:48:02,2023-08-16 22:48:08,5.872s,PASSED
