Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.ImageView - x""), 30)",,,,2023-08-17 09:50:26,2023-08-17 09:50:27,0.823s,PASSED
,,,,,,,
Test Cases/Patient Management/Freeze Patient,,,,2023-08-17 09:50:27,2023-08-17 09:50:39,11.652s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.EditText - Search by Name, MRN""), ""6767"", 30)",,,,2023-08-17 09:50:28,2023-08-17 09:50:29,0.869s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.view.ViewGroup""), 30)",,,,2023-08-17 09:50:29,2023-08-17 09:50:30,0.806s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-17 09:50:30,2023-08-17 09:50:31,1.083s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-17 09:50:31,2023-08-17 09:50:32,1.122s,PASSED
"tap(findTestObject(""Patient Management/Freeze Patient/android.widget.ImageView - menu""), 30)",,,,2023-08-17 09:50:32,2023-08-17 09:50:34,1.830s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-17 09:50:34,2023-08-17 09:50:35,1.032s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Change patient status to Inactive""), ""Change patient status to Inactive ?"")",,,,2023-08-17 09:50:35,2023-08-17 09:50:36,1.252s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Confirm""), 30)",,,,2023-08-17 09:50:36,2023-08-17 09:50:36,0.346s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Patient Inactive""), ""Patient Inactive"")",,,,2023-08-17 09:50:36,2023-08-17 09:50:39,2.238s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.ImageView (1)""), 30)",,,,2023-08-17 09:50:39,2023-08-17 09:50:39,0.344s,PASSED
,,,,,,,
Test Cases/Patient Management/Filter Patient,,,,2023-08-17 09:50:39,2023-08-17 09:50:44,5.501s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.ImageView - filter""), 30)",,,,2023-08-17 09:50:40,2023-08-17 09:50:40,0.350s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.Switch - ON""), 30)",,,,2023-08-17 09:50:40,2023-08-17 09:50:41,0.884s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Apply""), 30)",,,,2023-08-17 09:50:41,2023-08-17 09:50:42,1.317s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Patient Inactive""), ""Patient Inactive"")",,,,2023-08-17 09:50:42,2023-08-17 09:50:44,2.136s,PASSED
,,,,,,,
Test Cases/Patient Management/Unfreeze Patient,,,,2023-08-17 09:50:44,2023-08-17 09:51:28,43.552s,PASSED
delay(30),,,,2023-08-17 09:50:45,2023-08-17 09:51:15,30.010s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.EditText - Search by Name, MRN""), ""6768"", 30)",,,,2023-08-17 09:51:15,2023-08-17 09:51:16,0.960s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-17 09:51:16,2023-08-17 09:51:17,0.800s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-17 09:51:17,2023-08-17 09:51:18,0.888s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.view.ViewGroup""), 30)",,,,2023-08-17 09:51:18,2023-08-17 09:51:19,1.134s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView""), 30)",,,,2023-08-17 09:51:19,2023-08-17 09:51:21,1.745s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - UnFreeze patient""), 30)",,,,2023-08-17 09:51:21,2023-08-17 09:51:22,1.021s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Change patient status to Active""), ""Change patient status to Active ?"")",,,,2023-08-17 09:51:22,2023-08-17 09:51:23,1.247s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Confirm""), 30)",,,,2023-08-17 09:51:23,2023-08-17 09:51:23,0.287s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - No Consent""), ""No Consent"")",,,,2023-08-17 09:51:23,2023-08-17 09:51:26,2.109s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView (1)""), 30)",,,,2023-08-17 09:51:26,2023-08-17 09:51:26,0.377s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView (2)""), 30)",,,,2023-08-17 09:51:26,2023-08-17 09:51:28,2.103s,PASSED
,,,,,,,
Test Cases/Patient Management/Delete Patient,,,,2023-08-17 09:51:28,2023-08-17 09:51:38,9.870s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.EditText - Search by Name, MRN""), ""6766"", 30)",,,,2023-08-17 09:51:29,2023-08-17 09:51:30,0.855s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.view.ViewGroup""), 30)",,,,2023-08-17 09:51:30,2023-08-17 09:51:30,0.773s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-17 09:51:30,2023-08-17 09:51:31,0.989s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-17 09:51:31,2023-08-17 09:51:32,0.966s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.ImageView""), 30)",,,,2023-08-17 09:51:32,2023-08-17 09:51:34,1.753s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Delete patient""), 30)",,,,2023-08-17 09:51:34,2023-08-17 09:51:35,1.038s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Delete the selected patient The patient will be removed from the directory if deleted""), ""Delete the selected patient? The patient will be removed from the directory if deleted"")",,,,2023-08-17 09:51:35,2023-08-17 09:51:36,1.195s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.Button - CONFIRM""), 30)",,,,2023-08-17 09:51:36,2023-08-17 09:51:37,0.395s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - No content found""), 30)",,,,2023-08-17 09:51:37,2023-08-17 09:51:38,1.150s,PASSED
