Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Patient Management/Filter Patient,,,,2023-07-25 12:17:13,2023-07-25 12:17:18,4.689s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.ImageView - filter""), 0)",,,,2023-07-25 12:17:14,2023-07-25 12:17:14,0.390s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.Switch - ON""), 0)",,,,2023-07-25 12:17:14,2023-07-25 12:17:15,1.509s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Apply""), 0)",,,,2023-07-25 12:17:15,2023-07-25 12:17:16,0.880s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Patient Inactive""), ""Patient Inactive"")",,,,2023-07-25 12:17:16,2023-07-25 12:17:18,1.486s,PASSED
,,,,,,,
Test Cases/Patient Management/Unfreeze Patient,,,,2023-07-25 12:17:18,2023-07-25 12:17:31,13.044s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.EditText - Search by Name, MRN""), ""6768"", 0)",,,,2023-07-25 12:17:18,2023-07-25 12:17:20,1.321s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Current site""), 0)",,,,2023-07-25 12:17:20,2023-07-25 12:17:20,0.811s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Current site (1)""), 0)",,,,2023-07-25 12:17:20,2023-07-25 12:17:22,1.358s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.view.ViewGroup""), 0)",,,,2023-07-25 12:17:22,2023-07-25 12:17:23,0.796s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView""), 0)",,,,2023-07-25 12:17:23,2023-07-25 12:17:24,1.770s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - UnFreeze patient""), 0)",,,,2023-07-25 12:17:24,2023-07-25 12:17:25,1.046s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Change patient status to Active""), ""Change patient status to Active ?"")",,,,2023-07-25 12:17:25,2023-07-25 12:17:27,1.255s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Confirm""), 0)",,,,2023-07-25 12:17:27,2023-07-25 12:17:27,0.293s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - No Consent""), ""No Consent"")",,,,2023-07-25 12:17:27,2023-07-25 12:17:29,2.193s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView (1)""), 0)",,,,2023-07-25 12:17:29,2023-07-25 12:17:29,0.294s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView (2)""), 0)",,,,2023-07-25 12:17:29,2023-07-25 12:17:31,1.419s,PASSED
,,,,,,,
Test Cases/Patient Management/Delete Patient,,,,2023-07-25 12:17:31,2023-07-25 12:17:41,10.239s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.EditText - Search by Name, MRN""), ""6766"", 0)",,,,2023-07-25 12:17:31,2023-07-25 12:17:32,0.863s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.view.ViewGroup""), 0)",,,,2023-07-25 12:17:32,2023-07-25 12:17:33,0.886s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Current site""), 0)",,,,2023-07-25 12:17:33,2023-07-25 12:17:34,1.329s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.view.ViewGroup (1)""), 0)",,,,2023-07-25 12:17:34,2023-07-25 12:17:35,0.826s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.ImageView""), 0)",,,,2023-07-25 12:17:35,2023-07-25 12:17:37,1.780s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Delete patient""), 0)",,,,2023-07-25 12:17:37,2023-07-25 12:17:38,1.012s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Delete the selected patient The patient will be removed from the directory if deleted""), ""Delete the selected patient? The patient will be removed from the directory if deleted"")",,,,2023-07-25 12:17:38,2023-07-25 12:17:40,1.682s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.Button - CONFIRM""), 0)",,,,2023-07-25 12:17:40,2023-07-25 12:17:40,0.265s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - No content found""), 0)",,,,2023-07-25 12:17:40,2023-07-25 12:17:41,1.146s,PASSED
