Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Confirm""), 30)",,,,2023-08-09 11:54:38,2023-08-09 11:54:38,0.336s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Patient Inactive""), ""Patient Inactive"")",,,,2023-08-09 11:54:38,2023-08-09 11:54:40,2.202s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.ImageView (1)""), 30)",,,,2023-08-09 11:54:40,2023-08-09 11:54:41,0.414s,PASSED
,,,,,,,
Test Cases/Patient Management/Filter Patient,,,,2023-08-09 11:54:41,2023-08-09 11:54:47,5.939s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.ImageView - filter""), 30)",,,,2023-08-09 11:54:42,2023-08-09 11:54:42,0.391s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.Switch - ON""), 30)",,,,2023-08-09 11:54:42,2023-08-09 11:54:44,1.536s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Apply""), 30)",,,,2023-08-09 11:54:44,2023-08-09 11:54:45,0.897s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Patient Inactive""), ""Patient Inactive"")",,,,2023-08-09 11:54:45,2023-08-09 11:54:47,1.979s,PASSED
,,,,,,,
Test Cases/Patient Management/Unfreeze Patient,,,,2023-08-09 11:54:47,2023-08-09 11:55:32,45.280s,PASSED
delay(30),,,,2023-08-09 11:54:48,2023-08-09 11:55:18,30.018s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.EditText - Search by Name, MRN""), ""6768"", 30)",,,,2023-08-09 11:55:18,2023-08-09 11:55:20,1.516s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-09 11:55:20,2023-08-09 11:55:20,0.794s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-09 11:55:20,2023-08-09 11:55:21,0.818s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.view.ViewGroup""), 30)",,,,2023-08-09 11:55:21,2023-08-09 11:55:23,1.286s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView""), 30)",,,,2023-08-09 11:55:23,2023-08-09 11:55:24,1.879s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - UnFreeze patient""), 30)",,,,2023-08-09 11:55:24,2023-08-09 11:55:25,1.018s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Change patient status to Active""), ""Change patient status to Active ?"")",,,,2023-08-09 11:55:25,2023-08-09 11:55:27,1.262s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - Confirm""), 30)",,,,2023-08-09 11:55:27,2023-08-09 11:55:27,0.342s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.TextView - No Consent""), ""No Consent"")",,,,2023-08-09 11:55:27,2023-08-09 11:55:29,2.351s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView (1)""), 30)",,,,2023-08-09 11:55:29,2023-08-09 11:55:30,0.413s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Unfreeze Patient/android.widget.ImageView (2)""), 30)",,,,2023-08-09 11:55:30,2023-08-09 11:55:32,2.255s,PASSED
,,,,,,,
Test Cases/Patient Management/Delete Patient,,,,2023-08-09 11:55:32,2023-08-09 11:55:43,11.059s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.EditText - Search by Name, MRN""), ""6766"", 30)",,,,2023-08-09 11:55:33,2023-08-09 11:55:34,0.987s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.view.ViewGroup""), 30)",,,,2023-08-09 11:55:34,2023-08-09 11:55:35,1.135s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-09 11:55:35,2023-08-09 11:55:36,0.936s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-09 11:55:36,2023-08-09 11:55:37,1.085s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.ImageView""), 30)",,,,2023-08-09 11:55:37,2023-08-09 11:55:39,1.833s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Delete patient""), 30)",,,,2023-08-09 11:55:39,2023-08-09 11:55:40,1.032s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - Delete the selected patient The patient will be removed from the directory if deleted""), ""Delete the selected patient? The patient will be removed from the directory if deleted"")",,,,2023-08-09 11:55:40,2023-08-09 11:55:41,1.147s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.Button - CONFIRM""), 30)",,,,2023-08-09 11:55:41,2023-08-09 11:55:43,1.323s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Patient Management/Delete Patient/android.widget.TextView - No content found""), 30)",,,,2023-08-09 11:55:43,2023-08-09 11:55:43,0.329s,PASSED
